,Name,SMILES,Solubility
150,(4-formylphenyl)boronic acid,OB(O)c1ccc(C=O)cc1,-2.2673846672
151,"(4-methoxy-2,2-dimethyl-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3]dioxol-6-yl)methyl 4-methylbenzenesulfonate",COC1OC(CO[S](=O)(=O)c2ccc(C)cc2)C3OC(C)(C)OC13,-4.1564425332
152,(4-methoxyphenyl)methanol,COc1ccc(CO)cc1,-1.0513188598
153,(4-methoxyphenyl)methyl acetate,COc1ccc(COC(C)=O)cc1,-2.4662274742333334
154,(4-methyl-1H-imidazol-5-yl)methanol,Cc1[nH]cnc1CO,0.2683337666
155,(4-methyl-4-phenylpent-1-en-2-yl)benzene,CC(C)(CC(=C)c1ccccc1)c2ccccc2,-6.0118424704
156,(4-nonylphenoxy)acetic acid,CCCCCCCCCc1ccc(OCC(O)=O)cc1,-3.8425967597
157,"(4-tert-butyl-2,6-dimethylphenyl)acetonitrile",Cc1cc(cc(C)c1CC#N)C(C)(C)C,-4.7018118295
158,"(4-tert-butyl-3-hydroxy-2,6-dimethylphenyl)acetonitrile",Cc1cc(c(O)c(C)c1CC#N)C(C)(C)C,-4.2579024627
159,"(4E)-3,3-dimethyl-5-(2,2,3-trimethylcyclopent-3-en-1-yl)pent-4-en-2-ol",CC(O)C(C)(C)\C=C\C1CC=C(C)C1(C)C,-5.7266183627
160,"(4E)-3-methyl-5-(2,2,3-trimethylcyclopent-3-en-1-yl)pent-4-en-2-ol",CC(O)C(C)\C=C/C1CC=C(C)C1(C)C,-3.7860287034
161,"(4E)-3-methyl-5-(2,6,6-trimethylcyclohex-1-en-1-yl)penta-1,4-dien-3-ol",CC1=C(/C=C/C(C)(O)C=C)C(C)(C)CCC1,-3.164147933
162,"(4E)-4-[(5-chloro-2-methylphenyl)hydrazinylidene]-N-[4-[[(4Z)-4-[(5-chloro-2-methylphenyl)hydrazinylidene]-3-oxonaphthalene-2-carbonyl]amino]-2,5-dimethylphenyl]-3-oxonaphthalene-2-carboxamide",Cc1ccc(Cl)cc1N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(C)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(Cl)ccc7C)/C5=O)cc4C,-7.6781962639
163,"(4E)-5,9-dimethyldeca-4,8-dienal",CC(C)=CCC\C(C)=C/CCC=O,-3.5383035446
164,(4R)-1-methyl-4-(prop-1-en-2-yl)cyclohex-1-ene,CC(=C)[C@@H]1CCC(=CC1)C,-4.36301188905
165,(4R)-4-methyl-2-propyloxan-4-yl acetate (4S)-4-methyl-2-propyloxan-4-yl acetate,CCCC1C[C@](C)(CCO1)OC(C)=O,-2.2047232328
166,(4Z)-cyclopentadec-4-en-1-one,O=C1CCCCCCCCCC\C=C/CC1,-4.8831871131
167,"(5-ethyl-1,3-dioxan-5-yl)methanol",CCC1(CO)COCOC1,0.8350942171
168,"(5-ethyl-1,3-dioxan-5-yl)methyl prop-2-enoate",CCC1(COCOC1)COC(=O)C=C,-1.3330548746
169,"(5E)-5-[(4-chlorophenyl)methylidene]-2,2-dimethylcyclopentan-1-one",CC1(C)CC\C(=C/c2ccc(Cl)cc2)C1=O,-5.6715911936
170,"(5R)-5-[(1S)-1,2-dihydroxyethyl]-4-ethoxy-3-hydroxy-5H-furan-2-one",CCOC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO,0.6007707437333334
171,(5S)-2-methyl-5-(prop-1-en-2-yl)cyclohex-2-en-1-one,CC(=C)[C@H]1CC=C(C)C(=O)C1,-1.9026536597
172,(5Z)-5-ethylidenebicyclo[2.2.1]hept-2-ene,C\C=C1/CC2CC1C=C2,-3.1767964148
173,(5Z)-cyclohexadec-5-en-1-one,O=C1CCCCCCCCCC\C=C/CCC1,-5.3166739589
174,(6-aminohexyl)carbamic acid,NCCCCCCNC(O)=O,-0.0952988049
175,"(6E)-7,11-dimethyl-3-methylidenedodeca-1,6,10-triene",CC(C)=CCC\C(C)=C\CCC(=C)C=C,-6.3103895185
176,(6R)-3-methyl-6-(propan-2-yl)cyclohex-2-en-1-one,CC(C)[C@H]1CCC(=CC1=O)C,-1.7882436903
177,"(6R,7R)-3-[(acetyloxy)methyl]-7-amino-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O,-2.6489777217
178,"(8R,9S,10R,14S)-13-ethyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthrene-3,17-dione",CCC12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O,-3.7327198893
179,"(8R,9S,13S,14S,17S)-13-ethyl-3-methoxy-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-17-ol",CC[C@]12CC[C@H]3[C@@H](CCc4cc(OC)ccc34)[C@@H]1CC[C@@H]2O,-4.875700653
180,"(8R,9S,13S,14S,17S)-17-hydroxy-13-methyl-2,4,6,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-one",C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@H]2O,-4.947028744
181,(9E)-N-[3-(dimethylamino)propyl]octadec-9-enamide,CCCCCCCC/C=C/CCCCCCCC(=O)NCCCN(C)C,-4.1492593891
182,"(9Z)-N,N-bis(2-hydroxyethyl)octadec-9-enamide",CCCCCCCC/C=C/CCCCCCCC(=O)N(CCO)CCO,-5.567720212
183,(9Z)-N-(2-hydroxypropyl)octadec-9-enamide,CCCCCCCC\C=C/CCCCCCCC(=O)NCC(C)O,-5.5309216408
184,(E)-(carbamoylimino)urea; (Z)-(carbamoylimino)urea,NC(=O)N=NC(N)=O,-3.5462434596
185,"(E)-1,2-dichloroethene",Cl\C=C\Cl,-1.1871803857
186,(E)-1-methyl-3-nitro-2-(oxolan-3-ylmethyl)guanidine,CN=C(NCC1CCOC1)N[N+]([O-])=O,-0.5638160982166667
187,"(E)-N,6,6-trimethyl-N-(naphthalen-1-ylmethyl)hept-2-en-4-yn-1-amine",CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,-4.4645461779
188,(E)-N-(5-methylheptan-3-ylidene)hydroxylamine,CCC(C)C\C(CC)=N\O,-2.1307281267
189,(E)-N-(pyridin-2-ylmethylidene)hydroxylamine,O=N\C=C/1NC=CC=C1,-1.0004518583
190,(E)-anethole,COc1ccc(\C=C\C)cc1,-3.1255398769
191,"(Z)-N-(1,3-dihydroxyoctadecan-2-yl)octadec-9-enamide",CCCCCCCCCCCCCCCC(O)C(CO)NC(=O)CCCCCCC\C=C/CCCCCCCC,-6.4517618811
192,"(Z)-N-(3-aminopropyl)-N'-[3-(9-octadecenylamino)propyl]propane-1,3-diamine",CCCCCCCC/C=C/CCCCCCCCNCCCNCCCNCCCN,-3.8360757577
193,"(Z)-N-(4-chloro-2,5-dimethoxyphenyl)-3-hydroxynaphthalene-2-carboximidic acid",COc1cc(NC(=O)c2cc3ccccc3cc2O)c(OC)cc1Cl,-5.0622701458
194,"(Z)-N-9-octadecenylpropane-1,3-diamine",CCCCCCCC\C=C/CCCCCCCCNCCCN,-3.9550420009
195,(Z)-N-octadec-9-enylhexadecan-1-amide,CCCCCCCCCCCCCCCC(=O)NCCCCCCCC\C=C/CCCCCCCC,-7.7040784145
196,(benzoyloxy)(hydroxy)alumanyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)O[Al](O)OC(=O)c1ccccc1,-7.2538998979
197,(cyclohexylmethyl)tris(dimethylamino)phosphanium; tetrafluoroboranuide,CN(C)[P+](CC1CCCCC1)(N(C)C)N(C)C,-1.5071434524
198,(dichloromethyl)benzene,ClC(Cl)c1ccccc1,-4.1576914672
199,(diethoxymethoxy)ethane,CCOC(OCC)OCC,-2.040520296
200,"(diphenylphosphoroso)(2,4,6-trimethylphenyl)methanone",Cc1cc(C)c(c(C)c1)C(=O)[P](=O)(c2ccccc2)c3ccccc3,-4.755619906950001
201,(ethenesulfonyl)methanesulfonylethene,C=C[S](=O)(=O)C[S](=O)(=O)C=C,-3.9198954495
202,(ethenyloxy)cyclohexane,C=COC1CCCCC1,-2.5825419737
203,(ethoxymethoxy)cyclododecane,CCOCOC1CCCCCCCCCCC1,-5.3353199677
204,(ethylsulfanyl)ethane,CCSCC,-1.46830793925
205,(methyldisulfanyl)methane,CSSC,-1.5427055796
206,(methylsulfanyl)benzene,CSc1ccccc1,-5.0941495688
207,(methylsulfanyl)ethane,CCSC,-1.0569732819
208,(methylsulfanyl)methane,CSC,-0.7879806284
209,"(octahydro-4,7-methano-1H-indenediyl)bis(methylene) diacrylate",C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12,-4.4930858187
210,(phenylmethanesulfinylmethyl)benzene,O=[S](Cc1ccccc1)Cc2ccccc2,-2.8588087212
211,"(phosphonooxy)phosphonic acid; 1,3,5-triazine-2,4,6-triamine",Nc1nc(N)nc(N)n1,-2.9089794399
212,"1'-(phenylmethyl)-[1,4'-bipiperidine]-4'-carbonitrile",N#CC1(CC[NH+](CC1)Cc2ccccc2)[NH+]3CCCCC3,-2.2459922106
213,"1,1',1''-methanetriyltris(4-isocyanatobenzene)",O=C=Nc1ccc(cc1)C(c2ccc(cc2)N=C=O)c3ccc(cc3)N=C=O,-6.5650965952
214,"1,1'-(2,3-dimethylbutane-2,3-diyl)dibenzene",CC(C)(c1ccccc1)C(C)(C)c2ccccc2,-6.4741688972
215,"1,1'-[iminobis(ethyleneiminoethylene)]bis[3-(octadecenyl)pyrrolidine-2,5-dione]",CCCCCCCCCCCCCCCCCCC1CC(=O)N(CCNCCNCCNCCN2C(=O)CC(CCCCCCCCCCCCCCCCCC)C2=O)C1=O,-10.2347171749
216,"1,1'-[methylenebis(oxy)]dibutane",CCCCOCOCCCC,-2.8321819965
217,"1,1'-binaphthalene-8,8'-dicarboxylic acid",OC(=O)c1cccc2cccc(c3cccc4cccc(C(O)=O)c34)c12,-2.2334403365
218,"1,1'-disulfanediyldioctadecane",CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC,-6.0577588855
219,"1,1'-ethane-1,1-diyldibenzene",CC(c1ccccc1)c2ccccc2,-4.6585935982
220,"1,1'-ethane-1,2-diylbis(4-nitrobenzene)",[O-][N+](=O)c1ccc(CCc2ccc(cc2)[N+]([O-])=O)cc1,-4.5898858002
221,"1,1'-methylenebis(4-fluorobenzene)",Fc1ccc(Cc2ccc(F)cc2)cc1,-6.9121561366
222,"1,1'-oxybis(3-methylbutane)",CC(C)CCOCCC(C)C,-3.7601070667
223,"1,1'-oxydibutane",CCCCOCCCC,-3.0616359319
224,"1,1'-sulfanediyldibenzene",S(c1ccccc1)c2ccccc2,-4.3606078686
225,"1,1'-sulfonyldibenzene",O=[S](=O)(c1ccccc1)c2ccccc2,-4.1928799405
226,"1,1':3',1''-terphenyl-2'-ol",Oc1c(cccc1c2ccccc2)c3ccccc3,-5.6839101049
227,"1,1':4',1''-terphenyl",c1ccc(cc1)c2ccc(cc2)c3ccccc3,-6.183335848
228,"1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoro-8-iodooctane",FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,-7.1886381337
229,"1,1,1,2,2,4,5,5,5-nonafluoro-4-(trifluoromethyl)pentan-3-one",FC(F)(F)C(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,-1.4997434273
230,"1,1,1,2,2-pentafluoroethane",FC(F)C(F)(F)F,-1.4528999058999998
231,"1,1,1,2-tetrafluoroethane",FCC(F)(F)F,-2.0087278867
232,"1,1,1,3,3,3-hexachloroacetone",ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,-1.1797979201
233,"1,1,1,3,3,3-hexafluoropropan-2-ol",OC(C(F)(F)F)C(F)(F)F,0.020110333
234,"1,1,1-TRICHLORO-2,2,2-TRIFLUOROETHANE",FC(F)(F)C(Cl)(Cl)Cl,-4.3331923932
235,"1,1,1-trichloroethane",CC(Cl)(Cl)Cl,-2.26733116615
236,"1,1,1-trifluoro-N-(trifluoromethylsulfonyl)methanesulfonamide",FC(F)(F)[S](=O)(=O)N[S](=O)(=O)C(F)(F)F,0.4541441757
237,"1,1,1-trifluoroethane",CC(F)(F)F,-2.043101387
238,"1,1,2,2,3,3,3-heptafluoro-N,N-bis(heptafluoropropyl)propan-1-amine",FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-9.1359660934
239,"1,1,2,2,3,3,4,4,4-nonafluoro-N-(2-hydroxyethyl)-N-methylbutane-1-sulfonamide",CN(CCO)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.4036850425
240,"1,1,2,2,3,3,4,4-octafluoro-1,4-diiodobutane",FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,-3.314476262
241,"1,1,2,2,3,3,4,5,5,6-decafluoro-4,6-bis(trifluoromethyl)cyclohexane",FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,-7.6021207883
242,"1,1,2,2,3,3,4-heptafluorocyclopentane",FC1CC(F)(F)C(F)(F)C1(F)F,-2.436880918
243,"1,1,2,3,3-pentamethyl-2,3,4,5,6,7-hexahydro-1H-inden-4-one",CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,-3.4444105159
244,"1,1,2-trichloroethane",ClCC(Cl)Cl,-1.5811040628
245,"1,1,2-trichloroethene",ClC=C(Cl)Cl,-2.0771663221
246,"1,1,2-trifluoro-2-(pentafluoroethoxy)ethene",FC(F)=C(F)OC(F)(F)C(F)(F)F,-4.9542967929
247,"1,1,3,3-tetrabutylurea",CCCCN(CCCC)C(=O)N(CCCC)CCCC,-4.8205954965
248,"1,1,3,3-tetramethylbutyl 2-(ethylperoxy)hexanoate",CCCCC(CC)C(=O)OOC(C)(C)CC(C)(C)C,-5.9495319098
249,"1,1,3,3-tetramethylbutyl hydroperoxide",CCOC(=O)C(=N/Nc1ccc(cc1)[N+]([O-])=O)/C(=O)C2=NN3C(=NC(=O)c4ccccc34)S2,-2.2216330999
250,"1,1,3,3-tetramethylguanidine",CN(C)C(=N)N(C)C,0.9386229258
251,"1,1,5-trimethylhept-6-en-1-yl acetate",CC(CCCC(C)(C)OC(C)=O)C=C,-4.0301641261
252,"1,1-bis(tert-butylperoxy)-3,3,5-trimethylcyclohexane",CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,-6.317904563233333
253,"1,1-bis(tert-butylperoxy)cyclohexane",CC(C)(C)OOC1(CCCCC1)OOC(C)(C)C,-5.40090572615
254,"1,1-bis[(2-methylbutan-2-yl)peroxy]cyclohexane",CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,-5.802081935233333
255,"1,1-dichloroethene",ClC(Cl)=C,-1.5885809265
256,"1,1-diethoxy-3,7-dimethylocta-2,6-diene",CCOC(OCC)\C=C(C)\CCC=C(C)C,-2.3547996853
257,"1,1-difluoroethane",CC(F)F,-1.3437188171
258,"1,1-difluoroethene",FC(F)=C,-2.5889266875
259,"1,1-dimethoxycyclododecane",COC1(CCCCCCCCCCC1)OC,-4.1256543516
260,"1,1-dimethoxyoctane",CCCCCCCC(OC)OC,-2.9180054187
261,"1,1-dimethyl-3-[3-(trifluoromethyl)phenyl]urea",CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,-3.3205485882
262,"1,1-dimethylpropyl 2-(ethylperoxy)hexanoate",CCCCC(CC)C(=O)OOC(C)(C)CC,-4.116871778
263,"1,1-dimethylpropyl hydroperoxide",CCC(C)(C)OO,-0.2165945745
264,"1,1-dimethylurea",CN(C)C(N)=O,0.2124315669
265,"1,10-bis(2-ethylhexyl) decanedioate",CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,-3.3290743264
266,"1,10-didocosyl decanedioate",CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCC,-6.405660228
267,"1,10-dimethyl decanedioate",COC(=O)CCCCCCCCC(=O)OC,-2.8837349854
268,"1,2,3,4,5-pentabromo-6-[2-(pentabromophenyl)ethyl]benzene",Brc1c(Br)c(Br)c(CCc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,-9.1299878036
269,"1,2,3,4,5-pentabromo-6-pentabromophenoxybenzene",Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,-9.9818960396
270,"1,2,3,4-tetrahydronaphthalene",C1CCc2ccccc2C1,-3.4834893671000002
271,"1,2,3,4-tetrahydronaphthalene; 1,3,5-trimethylbenzene; 1,4-diethylbenzene; 1H-indene; 2,3-dihydro-1H-indene; benzene; naphthalene; propan-2-ylbenzene; toluene",CCc1ccc(CC)cc1,-3.5497281619666663
272,"1,2,3,6-tetrahydrophthalic anhydride",O=C1OC(=O)C2CC=CCC12,-0.7139217719
273,"1,2,3-propanetriyl triisooctadecanoate",CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,-8.4587601408
274,"1,2,3-tributyl 2-(acetyloxy)propane-1,2,3-tricarboxylate",CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,-3.77862545
275,"1,2,3-tributyl 2-hydroxypropane-1,2,3-tricarboxylate",CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,-3.5452709716
276,"1,2,3-trichlorobenzene",Clc1cccc(Cl)c1Cl,-3.9423042566666666
277,"1,2,3-triethyl 2-hydroxypropane-1,2,3-tricarboxylate",CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,-0.6771811746
278,"1,2,3-trimethylbenzene; 1H-indene; 2,3-dihydro-1H-indene",Cc1cccc(C)c1C,-3.636753843
279,"1,2,4-triazole",[nH]1cncn1,1.0149398577
280,"1,2,4-trichlorobenzene",Clc1ccc(Cl)c(Cl)c1,-3.7310461736500002
281,"1,2,4-trimethylbenzene",Cc1ccc(C)c(C)c1,-3.3236309198500003
282,"1,2,4-trinonyl benzene-1,2,4-tricarboxylate",CCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCC)c(c1)C(=O)OCCCCCCCCC,-6.757182205
283,"1,2,4-tris(2-ethylhexyl) benzene-1,2,4-tricarboxylate",CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(c1)C(=O)OCC(CC)CCCC,-8.2520983426
284,"1,2,4-tris(2-methyldodecyl) benzene-1,2,4-tricarboxylate",CC(C)CCCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCCCC(C)C)c(c1)C(=O)OCCCCCCCCCCC(C)C,-7.1802371596
285,"1,2,4-tris(8-methylnonyl) benzene-1,2,4-tricarboxylate",CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(c1)C(=O)OCCCCCCCC(C)C,-5.7065739478
286,"1,2-Benzenedicarboxylic acid, benzyl C7-9-branched and linear alkyl esters",CCCCCCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,-8.77651387195
287,"1,2-Benzenedicarboxylic acid, di-C8-10-branched alkyl esters, C9-rich",CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,-6.9803914698
288,"1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich",CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-9.4195398078
289,"1,2-Dihydro-2,2,4-trimethylquinoline, oligomers",CC1=CC(C)(C)Nc2ccccc12,-5.1876658078
290,"1,2-benzisothiazol-3(2H)-one 1,1-dioxide",O=C1N[S](=O)(=O)c2ccccc12,-1.708294526775
291,"1,2-bis(2-ethylhexyl) benzene-1,2-dicarboxylate",CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-7.00690132835
292,"1,2-bis(2-methylpropyl) benzene-1,2-dicarboxylate",CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-4.2604911659999996
293,"1,2-bis(2-methylpropyl) cyclohexane-1,2-dicarboxylate",CC(C)COC(=O)C1CCCCC1C(=O)OCC(C)C,-4.1912351395
294,"1,2-bis(2-propylheptyl) benzene-1,2-dicarboxylate",CCCCCC(CCC)COC(=O)c1ccccc1C(=O)OCC(CCC)CCCCC,-9.6499887292
295,"1,2-bis(7-methyloctyl) benzene-1,2-dicarboxylate",CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,-6.9803914698
296,"1,2-bis(oxiran-2-ylmethyl) cyclohex-4-ene-1,2-dicarboxylate",O=C(OCC1CO1)C2CC=CCC2C(=O)OCC3CO3,-1.3401088604
297,"1,2-bis(prop-2-en-1-yl) benzene-1,2-dicarboxylate",C=CCOC(=O)c1ccccc1C(=O)OCC=C,-3.32579552615
298,"1,2-bis(propan-2-yl)benzene; 1,3-bis(propan-2-yl)benzene; 1,4-bis(propan-2-yl)benzene",CC(C)c1ccccc1C(C)C,-6.6027992709
299,"1,2-bis(propan-2-yl)naphthalene",CC(C)c1ccc2ccccc2c1C(C)C,-6.19938737925
300,"1,2-dibutyl benzene-1,2-dicarboxylate",CCCCOC(=O)c1ccccc1C(=O)OCCCC,-4.38957154855
301,"1,2-dichloro-3-nitrobenzene",[O-][N+](=O)c1cccc(Cl)c1Cl,-3.4585270282
302,"1,2-dichloro-4-(trifluoromethyl)benzene",FC(F)(F)c1ccc(Cl)c(Cl)c1,-3.2679824907
303,"1,2-dichloro-4-methylbenzene",Cc1ccc(Cl)c(Cl)c1,-3.7755457257
304,"1,2-dichloro-4-nitrobenzene",[O-][N+](=O)c1ccc(Cl)c(Cl)c1,-3.2005181203
305,"1,2-dichloro-5,12-dihydroquino[2,3-b]acridine-7,14-dione",Clc1ccc2Nc3cc4C(=O)c5ccccc5Nc4cc3C(=O)c2c1Cl,-7.0666256459
306,"1,2-dichlorobenzene",Clc1ccccc1Cl,-3.0525777320266667
307,"1,2-dichloroethane",ClCCCl,-1.0744048049
308,"1,2-dichloropropane",CC(Cl)CCl,-1.6137675798
309,"1,2-dicyclohexyl benzene-1,2-dicarboxylate",O=C(OC1CCCCC1)c2ccccc2C(=O)OC3CCCCC3,-5.5126055421
310,"1,2-diethoxybenzene",CCOc1ccccc1OCC,-2.41045076
311,"1,2-diethyl benzene-1,2-dicarboxylate",CCOC(=O)c1ccccc1C(=O)OCC,-2.3859602673499998
312,"1,2-dihydroacenaphthylene",C1Cc2cccc3cccc1c23,-4.7317521365
313,"1,2-dimethoxybenzene",COc1ccccc1OC,-1.3149750669
314,"1,2-dimethoxyethane",COCCOC,1.0451691789
315,"1,2-dimethyl benzene-1,2-dicarboxylate",COC(=O)c1ccccc1C(=O)OC,-1.6655560028666667
316,"1,2-dimethyl-3-nitrobenzene",Cc1cccc(c1C)[N+]([O-])=O,-3.0573126879999997
317,"1,2-dimethyl-4-nitrobenzene",Cc1ccc(cc1C)[N+]([O-])=O,-3.1794512484
318,"1,2-oxathiolane 2,2-dioxide",O=[S]1(=O)CCCO1,-0.0868756938
319,"1,2-xylene",Cc1ccccc1C,-2.811543236366667
320,"1,3,3-trimethyl-2-[(1E)-[2-methyl-2-(4-methylphenyl)hydrazin-1-ylidene]methyl]-3H-indol-1-ium methyl sulfate",CO[S]([O-])(=O)=O,-1.6762060535
321,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane 2-(4-methylcyclohex-3-en-1-yl)propan-2-yl acetate",CC(=O)OC(C)(C)C1CCC(=CC1)C,-3.0213590642
322,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane; 1,7,7-trimethylbicyclo[2.2.1]heptan-2-one; 2,2-dimethyl-3-methylidenebicyclo[2.2.1]heptane; 2,6,6-trimethylbicyclo[3.1.1]hept-2-ene",CC1=CCC2CC1C2(C)C,-5.4597252961
323,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane; 1-methyl-4-(prop-1-en-2-yl)cyclohex-1-ene; 2,6,6-trimethylbicyclo[3.1.1]hept-2-ene",CC(=C)C1CCC(=CC1)C,-4.252485325766666
324,"1,3,3-trimethyl-5-oxocyclohexane-1-carbonitrile",CC1(C)CC(=O)CC(C)(C1)C#N,-1.5337604507
325,"1,3,5,7-tetranitro-1,3,5,7-tetrazocane",[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-4.853777334966667
326,"1,3,5-triazinane-2,4,6-trione; 1,3,5-triazine-2,4,6-triamine",Nc1nc(N)nc(N)n1,-4.815615118166666
327,"1,3,5-triazine-2,4,6-triamine",Nc1nc(N)nc(N)n1,-1.4871338012000002
328,"1,3,5-triazine-2,4,6-triamine phosphate",Nc1nc(N)nc(N)n1,-1.8163818695499998
329,"1,3,5-trimethylbenzene",Cc1cc(C)cc(C)c1,-3.3897482112999997
330,"1,3,5-trinitro-1,3,5-triazinane",[O-][N+](=O)N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,-3.64235326995
331,"1,3,5-trioxane",C1OCOCO1,0.34076351936666666
332,"1,3,5-tris(4-tert-butyl-3-hydroxy-2,6-dimethylbenzyl)-1,3,5-triazinane-2,4,6-trione",Cc1cc(c(O)c(C)c1CN2C(=O)N(Cc3c(C)cc(c(O)c3C)C(C)(C)C)C(=O)N(Cc4c(C)cc(c(O)c4C)C(C)(C)C)C2=O)C(C)(C)C,-7.5440264742
333,"1,3,5-tris(oxiran-2-ylmethyl)-1,3,5-triazinane-2,4,6-trione",O=C1N(CC2CO2)C(=O)N(CC3CO3)C(=O)N1CC4CO4,-1.5071636429000002
334,"1,3,5-tris[[(2R)-oxiran-2-yl]methyl]-1,3,5-triazinane-2,4,6-trione",O=C1N(C[C@@H]2CO2)C(=O)N(C[C@@H]3CO3)C(=O)N1C[C@@H]4CO4,-2.4688253265
335,"1,3,7-trimethyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione",Cn1cnc2N(C)C(=O)N(C)C(=O)c12,-0.9458131266
336,"1,3-benzothiazole",s1cnc2ccccc12,-1.6017107921666665
337,"1,3-benzothiazole-2-thiol",S=C1Nc2ccccc2S1,-3.022916760725
338,"1,3-bis(2-methylphenyl)guanidine",Cc1ccccc1NC(N)=Nc2ccccc2C,-3.5338845835
339,"1,3-bis(acetyloxy)propan-2-yl acetate",CC(=O)OCC(COC(C)=O)OC(C)=O,-0.5346016811000001
340,"1,3-bis(heptanoyloxy)propan-2-yl heptanoate",CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,-6.9330922951
341,"1,3-bis(octadecanoyloxy)propan-2-yl octadecanoate",CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,-5.4730005799
342,"1,3-bis(prop-1-en-2-yl)benzene",CC(=C)c1cccc(c1)C(C)=C,-4.4511392252
343,"1,3-bis(tetradecanoyloxy)propan-2-yl tetradecanoate",CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,-8.6470570009
